match_no,date_x,stage_x,venue_x,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,match_id,date_y,venue_y,team1,team2,stage_y,toss_winner,toss_decision,first_ings_score,first_ings_wkts,second_ings_score,second_ings_wkts,match_result,match_winner,wb_runs,wb_wickets,balls_left,player_of_the_match,top_scorer,highscore,best_bowling,best_bowling_figure,runs,wickets
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,1.3,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,10,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,1.4,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,10,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,1.5,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,10,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,1.6,Devon Conway,Jasprit Bumrah,4,1,,,,1,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,15,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,1.6,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,15,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,2.1,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,15,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,2.2,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,15,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,2.3,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,15,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,2.4,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,15,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,2.5,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,15,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,2.6,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,15,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,3.1,Devon Conway,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,15,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,3.2,Devon Conway,Piyush Chawla,0,1,1,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,16,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,3.2,Devon Conway,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,16,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,3.3,Devon Conway,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,16,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,3.4,Devon Conway,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,16,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,3.5,Devon Conway,Piyush Chawla,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,17,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,3.6,Shivam Dube,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,17,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,4.1,Devon Conway,Tim David,4,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,21,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,4.2,Devon Conway,Tim David,2,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,23,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,4.3,Devon Conway,Tim David,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,23,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,4.4,Devon Conway,Tim David,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,24,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,4.5,Shivam Dube,Tim David,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,25,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,4.6,Devon Conway,Tim David,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,26,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,5.1,Devon Conway,Piyush Chawla,6,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,32,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,5.2,Devon Conway,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,32,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,5.3,Devon Conway,Piyush Chawla,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,33,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,5.4,Shivam Dube,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,33,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,5.5,Shivam Dube,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,33,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,5.6,Shivam Dube,Piyush Chawla,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,34,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,6.1,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,34,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,6.2,Shivam Dube,Jasprit Bumrah,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,35,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,6.3,Devon Conway,Jasprit Bumrah,2,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,37,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,6.4,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,37,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,6.5,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,37,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,6.6,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,38,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,7.1,Devon Conway,Akash Madhwal,4,1,,,,1,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,43,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,7.1,Devon Conway,Akash Madhwal,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,44,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,7.2,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,44,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,7.3,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,44,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,7.4,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,44,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,7.5,Shivam Dube,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,44,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,7.6,Shivam Dube,Akash Madhwal,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,45,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,8.1,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,45,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,8.2,Shivam Dube,Jasprit Bumrah,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,46,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,8.3,Devon Conway,Jasprit Bumrah,4,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,50,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,8.4,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,51,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,8.5,Shivam Dube,Jasprit Bumrah,2,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,53,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,8.6,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,53,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,9.1,Devon Conway,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,53,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,9.2,Devon Conway,Piyush Chawla,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,53,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,9.3,Devon Conway,Piyush Chawla,6,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,59,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,9.4,Devon Conway,Piyush Chawla,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,60,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,9.5,Shivam Dube,Piyush Chawla,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,61,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,9.6,Devon Conway,Piyush Chawla,4,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,65,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,10.1,Shivam Dube,Tim David,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,65,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,10.2,Shivam Dube,Tim David,2,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,67,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,10.3,Shivam Dube,Tim David,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,67,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,10.4,Shivam Dube,Tim David,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,67,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,10.5,Shivam Dube,Tim David,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,67,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,10.6,Shivam Dube,Tim David,2,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,69,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,11.1,Devon Conway,Gerald Coetzee,4,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,73,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,11.2,Devon Conway,Gerald Coetzee,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,73,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,11.3,Devon Conway,Gerald Coetzee,6,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,79,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,11.4,Devon Conway,Gerald Coetzee,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,79,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,11.5,Devon Conway,Gerald Coetzee,4,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,83,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,11.6,Devon Conway,Gerald Coetzee,2,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,85,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,12.1,Shivam Dube,Hardik Pandya,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,85,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,12.2,Shivam Dube,Hardik Pandya,2,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,87,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,12.3,Shivam Dube,Hardik Pandya,2,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,89,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,12.4,Shivam Dube,Hardik Pandya,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,89,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,12.5,Shivam Dube,Hardik Pandya,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,89,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,12.6,Shivam Dube,Hardik Pandya,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,89,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,13.1,Devon Conway,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,89,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,13.2,Devon Conway,Akash Madhwal,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,90,2
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,13.3,Shivam Dube,Akash Madhwal,0,0,,,,,bowled,Shivam Dube,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,90,3
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,13.4,Ravindra Jadeja,Akash Madhwal,0,1,1,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,91,3
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,13.4,Ravindra Jadeja,Akash Madhwal,1,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,92,3
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,13.5,Devon Conway,Akash Madhwal,0,0,,,,,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,92,3
1002,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,2,13.6,Devon Conway,Akash Madhwal,4,1,,,,1,,,,1002,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,MI,bat,114,5,116,4,CSK won by 6 wickets,CSK,0,6,18,Devon Conway,Devon Conway,71,Tushar Deshpande,3/20,97,3
